receiver_window_size,tm
32768,1681190669.8685517
16384,1681190669.883499
8192,1681190669.883499
4096,1681190669.8845007
8192,1681190669.886815
16384,1681190669.8875012
32768,1681190669.8885345
16384,1681190669.9449484
8192,1681190669.947679
4096,1681190669.948683
2048,1681190669.948683
1024,1681190669.9507155
2048,1681190669.9516222
4096,1681190669.9719067
8192,1681190669.9838865
16384,1681190669.989093
32768,1681190670.0025752
16384,1681190670.0496721
8192,1681190670.0496721
16384,1681190670.0522945
32768,1681190670.0644748
16384,1681190670.0674706
8192,1681190670.0679662
4096,1681190670.0689673
2048,1681190670.0689673
1024,1681190670.0710237
2048,1681190670.073124
4096,1681190670.0750902
8192,1681190670.0760932
16384,1681190670.078085
32768,1681190670.078085
16384,1681190670.2091324
8192,1681190670.2101288
16384,1681190670.2111247
32768,1681190670.2131195
16384,1681190670.2161222
8192,1681190670.2161222
4096,1681190670.2367342
2048,1681190670.2397254
1024,1681190670.2408063
2048,1681190670.2408063
4096,1681190670.2438087
8192,1681190670.2448049
16384,1681190670.2467988
32768,1681190670.2487936
16384,1681190670.272952
8192,1681190670.272952
16384,1681190670.275946
8192,1681190670.275946
4096,1681190670.298488
8192,1681190670.2994862
4096,1681190670.30148
2048,1681190670.30148
1024,1681190670.3034751
2048,1681190670.3045063
1024,1681190670.305469
2048,1681190670.3064692
4096,1681190670.3094616
8192,1681190670.3104577
16384,1681190670.3154435
32768,1681190670.3154435
16384,1681190670.3184369
8192,1681190670.3194318
4096,1681190670.3194318
8192,1681190670.3224251
4096,1681190670.3224251
2048,1681190670.324168
1024,1681190670.324168
2048,1681190670.3251681
4096,1681190670.3261685
8192,1681190670.331154
4096,1681190670.3337815
2048,1681190670.3337815
4096,1681190670.3362293
2048,1681190670.3362293
1024,1681190670.3372316
2048,1681190670.3390749
1024,1681190670.3390749
2048,1681190670.3420713
1024,1681190670.3440647
2048,1681190670.347058
1024,1681190670.348055
2048,1681190670.3494651
4096,1681190670.3510363
8192,1681190670.352038
16384,1681190670.3563771
32768,1681190670.3563771
16384,1681190670.3952792
8192,1681190670.3962762
4096,1681190670.3972747
2048,1681190670.3972747
4096,1681190670.4002671
2048,1681190670.401264
1024,1681190670.425201
2048,1681190670.4271958
4096,1681190670.429193
8192,1681190670.4301894
16384,1681190670.4321835
32768,1681190670.43318
16384,1681190670.4421587
8192,1681190670.4431546
16384,1681190670.4451494
8192,1681190670.446145
16384,1681190670.4481416
8192,1681190670.4481416
4096,1681190670.4491386
2048,1681190670.4501364
1024,1681190670.4501364
2048,1681190670.453128
4096,1681190670.4730747
2048,1681190670.4770648
4096,1681190670.4780624
2048,1681190670.4790592
1024,1681190670.4790592
2048,1681190670.5050313
4096,1681190670.5079837
8192,1681190670.5079837
16384,1681190670.5089822
32768,1681190670.5120077
16384,1681190670.5251153
8192,1681190670.5251153
4096,1681190670.535963
8192,1681190670.536498
16384,1681190670.5377026
32768,1681190670.5384912
16384,1681190670.5725677
8192,1681190670.5735967
4096,1681190670.5991426
8192,1681190670.5991426
16384,1681190670.6010857
32768,1681190670.6020863
16384,1681190670.6495488
8192,1681190670.6510005
4096,1681190670.6510005
2048,1681190670.652002
4096,1681190670.6553018
8192,1681190670.65724
16384,1681190670.6612341
32768,1681190670.6622324
16384,1681190670.7856433
32768,1681190670.7861967
16384,1681190670.7866023
8192,1681190670.8005388
4096,1681190670.8025405
2048,1681190670.8025405
1024,1681190670.8035374
2048,1681190670.816344
4096,1681190670.820001
8192,1681190670.821001
16384,1681190670.8234825
32768,1681190670.8324873
16384,1681190670.9115813
8192,1681190670.9133987
4096,1681190670.913822
8192,1681190670.913822
16384,1681190670.9149034
8192,1681190670.9250839
16384,1681190670.9270804
8192,1681190670.9290757
4096,1681190670.9300718
2048,1681190670.9310715
4096,1681190670.9330652
2048,1681190670.934062
4096,1681190670.9360564
2048,1681190670.9360564
1024,1681190670.9370542
2048,1681190670.9370542
4096,1681190670.9383135
8192,1681190670.939323
16384,1681190670.94131
32768,1681190670.94131
16384,1681190670.9463334
8192,1681190670.9463334
16384,1681190670.9483702
8192,1681190670.9483702
16384,1681190670.950326
8192,1681190670.9513228
4096,1681190670.9523208
2048,1681190670.9523208
1024,1681190670.9544566
2048,1681190670.955426
4096,1681190670.9564245
8192,1681190670.9720092
16384,1681190670.97796
32768,1681190670.9829814
16384,1681190670.9908311
8192,1681190670.9908311
16384,1681190670.9928627
32768,1681190670.9936752
16384,1681190670.9984028
8192,1681190670.9993985
4096,1681190671.0003972
8192,1681190671.0023918
4096,1681190671.0023918
8192,1681190671.0049262
4096,1681190671.0049262
2048,1681190671.0189314
4096,1681190671.0199363
2048,1681190671.0209687
4096,1681190671.0242345
2048,1681190671.02459
4096,1681190671.02459
8192,1681190671.0262053
16384,1681190671.0262053
8192,1681190671.0335464
4096,1681190671.034512
8192,1681190671.0375881
4096,1681190671.0375881
2048,1681190671.0388143
1024,1681190671.0388143
2048,1681190671.039658
4096,1681190671.0408545
8192,1681190671.0413227
16384,1681190671.0432196
32768,1681190671.0432196
16384,1681190671.0688667
8192,1681190671.0688667
4096,1681190671.0708604
2048,1681190671.071087
4096,1681190671.073004
2048,1681190671.073004
4096,1681190671.075219
2048,1681190671.075219
1024,1681190671.075219
2048,1681190671.0809643
4096,1681190671.0816767
8192,1681190671.0826483
16384,1681190671.0849564
32768,1681190671.0849564
16384,1681190671.1661065
8192,1681190671.1661065
16384,1681190671.1690981
8192,1681190671.1700957
16384,1681190671.1721294
8192,1681190671.1721294
16384,1681190671.1740847
8192,1681190671.1750827
16384,1681190671.17608
32768,1681190671.1770778
16384,1681190671.320424
32768,1681190671.3209195
16384,1681190671.3229127
8192,1681190671.3229127
16384,1681190671.3255706
8192,1681190671.3255706
4096,1681190671.3265777
8192,1681190671.3286004
4096,1681190671.3296087
8192,1681190671.3325558
4096,1681190671.3325558
8192,1681190671.3365731
4096,1681190671.3365731
8192,1681190671.3375437
16384,1681190671.3395379
32768,1681190671.3395379
16384,1681190671.351507
8192,1681190671.351507
16384,1681190671.3544981
8192,1681190671.3544981
16384,1681190671.3564925
8192,1681190671.3564925
4096,1681190671.3574913
2048,1681190671.3584874
4096,1681190671.360516
2048,1681190671.36148
4096,1681190671.3634746
2048,1681190671.3634746
1024,1681190671.364472
2048,1681190671.3767173
4096,1681190671.3787427
8192,1681190671.3797078
16384,1681190671.3917098
32768,1681190671.3976603
16384,1681190671.4409726
8192,1681190671.4489524
4096,1681190671.4489524
2048,1681190671.4499502
1024,1681190671.4708946
2048,1681190671.4718926
4096,1681190671.4728897
8192,1681190671.4868546
16384,1681190671.4938064
32768,1681190671.4938064
16384,1681190671.5192418
32768,1681190671.5212357
16384,1681190671.5262234
8192,1681190671.527224
4096,1681190671.5282183
8192,1681190671.5302129
4096,1681190671.5302129
2048,1681190671.549083
4096,1681190671.549083
8192,1681190671.5510857
16384,1681190671.5650094
8192,1681190671.5690265
16384,1681190671.5690265
8192,1681190671.581103
4096,1681190671.5830493
2048,1681190671.5830493
1024,1681190671.596256
2048,1681190671.5972219
4096,1681190671.5981946
8192,1681190671.6113696
16384,1681190671.6133637
32768,1681190671.6273277
16384,1681190671.6333122
8192,1681190671.6343102
4096,1681190671.6343102
8192,1681190671.6363037
4096,1681190671.6373014
2048,1681190671.6590617
4096,1681190671.6608498
8192,1681190671.6631954
16384,1681190671.6751618
32768,1681190671.680921
16384,1681190671.7422857
8192,1681190671.7422857
16384,1681190671.747336
8192,1681190671.747336
4096,1681190671.7491577
8192,1681190671.751187
16384,1681190671.7521505
32768,1681190671.7521505
16384,1681190671.7665672
8192,1681190671.7669544
16384,1681190671.7689517
8192,1681190671.7689517
4096,1681190671.7699487
8192,1681190671.7721496
4096,1681190671.7721496
2048,1681190671.7846813
4096,1681190671.7866786
2048,1681190671.7876773
1024,1681190671.7876773
2048,1681190671.7905364
4096,1681190671.7915335
8192,1681190671.792532
16384,1681190671.7940054
32768,1681190671.7953565
16384,1681190671.7996786
8192,1681190671.8006394
4096,1681190671.8012547
8192,1681190671.8031995
4096,1681190671.8031995
2048,1681190671.8041995
4096,1681190671.8085132
2048,1681190671.8089345
4096,1681190671.8108134
2048,1681190671.8108134
4096,1681190671.8132443
2048,1681190671.8132443
1024,1681190671.8140914
2048,1681190671.8160896
1024,1681190671.8160896
2048,1681190671.8315256
4096,1681190671.8329697
8192,1681190671.833972
16384,1681190671.8358784
32768,1681190671.8358784
16384,1681190671.8510268
8192,1681190671.8510268
4096,1681190671.86289
8192,1681190671.86399
4096,1681190671.866014
2048,1681190671.866986
4096,1681190671.8696678
2048,1681190671.8696678
1024,1681190671.8706686
2048,1681190671.8716912
4096,1681190671.873431
8192,1681190671.874005
16384,1681190671.876003
32768,1681190671.894298
16384,1681190671.9009705
8192,1681190671.9095018
4096,1681190671.911497
2048,1681190671.911497
1024,1681190671.912497
2048,1681190671.915486
1024,1681190671.916483
2048,1681190671.916483
4096,1681190671.9413376
8192,1681190671.9470553
16384,1681190671.948857
32768,1681190671.9499454
16384,1681190671.9729054
32768,1681190671.9737437
16384,1681190671.978468
8192,1681190671.978468
4096,1681190671.9793837
8192,1681190671.9815476
4096,1681190671.9815476
8192,1681190671.9839494
4096,1681190671.9839494
2048,1681190671.9846563
4096,1681190671.9866095
2048,1681190671.9866095
4096,1681190671.9896047
2048,1681190671.9896047
4096,1681190671.990602
8192,1681190671.9913046
16384,1681190671.9923048
32768,1681190671.9942992
16384,1681190672.0084229
8192,1681190672.0094187
16384,1681190672.011295
8192,1681190672.011295
4096,1681190672.0199053
8192,1681190672.0216362
16384,1681190672.02289
32768,1681190672.0358098
16384,1681190672.0391843
8192,1681190672.0391843
4096,1681190672.040185
8192,1681190672.0425048
4096,1681190672.0425048
2048,1681190672.0435054
4096,1681190672.0459158
2048,1681190672.0459158
4096,1681190672.046685
8192,1681190672.047838
16384,1681190672.0488384
32768,1681190672.050833
16384,1681190672.0991437
32768,1681190672.101149
16384,1681190672.1145198
32768,1681190672.115482
16384,1681190672.1163232
32768,1681190672.118327
16384,1681190672.118327
8192,1681190672.1193273
4096,1681190672.12252
2048,1681190672.12252
4096,1681190672.1252007
2048,1681190672.1252007
1024,1681190672.126201
2048,1681190672.1281955
1024,1681190672.1281955
2048,1681190672.1291926
4096,1681190672.1307206
8192,1681190672.1307206
16384,1681190672.1332061
32768,1681190672.1332061
16384,1681190672.1728356
8192,1681190672.17379
16384,1681190672.1766622
8192,1681190672.1766622
4096,1681190672.1774447
8192,1681190672.179393
4096,1681190672.179393
8192,1681190672.1818216
4096,1681190672.1818216
2048,1681190672.1828225
1024,1681190672.1828225
2048,1681190672.184852
1024,1681190672.185814
2048,1681190672.18865
1024,1681190672.18865
2048,1681190672.192643
1024,1681190672.192643
2048,1681190672.1955903
1024,1681190672.1955903
2048,1681190672.198585
4096,1681190672.2001548
8192,1681190672.201157
16384,1681190672.2021532
32768,1681190672.203178
16384,1681190672.276184
8192,1681190672.276184
4096,1681190672.277181
8192,1681190672.2782042
4096,1681190672.2791758
2048,1681190672.2810502
4096,1681190672.282047
8192,1681190672.2830453
16384,1681190672.2830453
32768,1681190672.2859213
16384,1681190672.4090295
8192,1681190672.4100296
4096,1681190672.4100296
8192,1681190672.4120557
4096,1681190672.4130194
8192,1681190672.414053
4096,1681190672.4150155
8192,1681190672.4170086
4096,1681190672.4170086
2048,1681190672.4180052
4096,1681190672.420035
2048,1681190672.420035
4096,1681190672.4219964
2048,1681190672.4229944
4096,1681190672.4249892
2048,1681190672.4259849
1024,1681190672.4259849
2048,1681190672.430971
1024,1681190672.430971
2048,1681190672.4339633
1024,1681190672.4339633
2048,1681190672.435958
4096,1681190672.4369555
8192,1681190672.4399478
16384,1681190672.4409454
32768,1681190672.4469352
16384,1681190672.5307672
8192,1681190672.5307672
4096,1681190672.5339131
8192,1681190672.5349152
4096,1681190672.5349152
8192,1681190672.5381129
4096,1681190672.5381129
8192,1681190672.5391147
16384,1681190672.5401115
32768,1681190672.5411108
16384,1681190672.5965562
32768,1681190672.6002595
16384,1681190672.6010823
32768,1681190672.6041636
16384,1681190672.6109457
8192,1681190672.6119468
16384,1681190672.615235
8192,1681190672.6158478
16384,1681190672.6185427
8192,1681190672.6185427
4096,1681190672.6195445
8192,1681190672.6222072
4096,1681190672.6222072
2048,1681190672.6237857
1024,1681190672.624324
2048,1681190672.6268847
1024,1681190672.6273158
2048,1681190672.630184
1024,1681190672.630184
2048,1681190672.640657
4096,1681190672.6421072
8192,1681190672.643109
16384,1681190672.645393
32768,1681190672.645393
16384,1681190672.6474314
8192,1681190672.648424
16384,1681190672.650717
8192,1681190672.651542
4096,1681190672.651542
2048,1681190672.673093
4096,1681190672.6740885
8192,1681190672.6751173
16384,1681190672.6761205
32768,1681190672.6781144
16384,1681190672.6976807
8192,1681190672.6976807
4096,1681190672.698683
8192,1681190672.7008088
16384,1681190672.7016125
32768,1681190672.7016125
16384,1681190672.7825987
8192,1681190672.7825987
4096,1681190672.7970903
8192,1681190672.7979212
4096,1681190672.8013842
2048,1681190672.8013842
4096,1681190672.8044138
2048,1681190672.8053732
4096,1681190672.8073938
2048,1681190672.8073938
4096,1681190672.8083956
8192,1681190672.8093915
16384,1681190672.827779
32768,1681190672.8432784
16384,1681190672.916193
8192,1681190672.916193
4096,1681190672.916193
8192,1681190672.9193738
4096,1681190672.920372
2048,1681190672.920372
4096,1681190672.9246597
2048,1681190672.9274352
4096,1681190672.9274352
8192,1681190672.9366999
16384,1681190672.9435484
32768,1681190672.9682686
16384,1681190673.0511549
32768,1681190673.0523305
16384,1681190673.0534277
8192,1681190673.0538762
16384,1681190673.0563605
32768,1681190673.0577393
16384,1681190673.0709045
8192,1681190673.0709045
16384,1681190673.0733254
8192,1681190673.0737047
16384,1681190673.0757046
8192,1681190673.0757046
16384,1681190673.0767019
32768,1681190673.077698
16384,1681190673.0937018
32768,1681190673.0946984
16384,1681190673.0966928
8192,1681190673.0966928
16384,1681190673.0993884
8192,1681190673.0993884
16384,1681190673.1018102
8192,1681190673.1018102
4096,1681190673.1250606
8192,1681190673.126064
16384,1681190673.1283557
32768,1681190673.129374
16384,1681190673.1411867
8192,1681190673.1421854
4096,1681190673.154978
8192,1681190673.155648
16384,1681190673.1576445
32768,1681190673.1586428
16384,1681190673.321884
8192,1681190673.321884
4096,1681190673.322883
8192,1681190673.325228
4096,1681190673.325228
2048,1681190673.326229
1024,1681190673.326229
2048,1681190673.3402393
1024,1681190673.3422358
2048,1681190673.345454
1024,1681190673.345454
2048,1681190673.3462877
4096,1681190673.3480809
8192,1681190673.3556895
16384,1681190673.3576388
32768,1681190673.3712554
16384,1681190673.3786027
8192,1681190673.3786027
4096,1681190673.3796048
8192,1681190673.3818054
4096,1681190673.3818054
2048,1681190673.3828058
4096,1681190673.3843253
8192,1681190673.3850543
16384,1681190673.3850543
32768,1681190673.3890724
16384,1681190673.4359238
32768,1681190673.4379182
16384,1681190673.4389155
8192,1681190673.4389155
16384,1681190673.4409108
8192,1681190673.4419088
16384,1681190673.4419088
32768,1681190673.443903
16384,1681190673.5057423
8192,1681190673.5057423
16384,1681190673.508736
8192,1681190673.508736
16384,1681190673.5107286
8192,1681190673.5107286
16384,1681190673.5127237
8192,1681190673.513721
4096,1681190673.5286815
8192,1681190673.5296805
16384,1681190673.5306776
32768,1681190673.5316758
16384,1681190673.5767453
8192,1681190673.5777001
4096,1681190673.5787377
8192,1681190673.580735
4096,1681190673.5816896
2048,1681190673.5816896
4096,1681190673.584702
2048,1681190673.5866761
1024,1681190673.5896683
2048,1681190673.592697
1024,1681190673.592697
2048,1681190673.5968082
1024,1681190673.5968082
2048,1681190673.5988503
1024,1681190673.5988503
2048,1681190673.6017983
1024,1681190673.6017983
2048,1681190673.6037939
1024,1681190673.6037939
2048,1681190673.6088495
1024,1681190673.610775
2048,1681190673.6170473
1024,1681190673.6184485
2048,1681190673.6204433
1024,1681190673.6204433
2048,1681190673.6234345
1024,1681190673.6234345
2048,1681190673.6274712
1024,1681190673.6274712
2048,1681190673.6354046
1024,1681190673.6354046
2048,1681190673.6386793
1024,1681190673.6386793
2048,1681190673.6426759
